Time,Symbol,Side,Entry,Exit,Stop Loss,Take Profit,PnL,Result
2026-07-25 12:29:13,ETH-USD,BUY,1855.91003,2036.21592,1765.75709,2036.21592,0.1109,19.9959,1019.9959,TAKE PROFIT
2026-07-25 12:43:26,GC=F,SELL,4067.6001,4169.06438,4169.06438,3864.67153,0.0986,-10.0044,1009.9915,STOP LOSS
